"NORTHLAKE, IL",137 W NORTH AVE,NORTHLAKE,IL,60164,41.9046306,-87.9086345
"SOUTH HILL, VA",315 FURR ST,SOUTH HILL,VA,23970,36.710432258064515,-78.10692096774194
"COSHOCTON, OH",23605 AIRPORT RD,COSHOCTON,OH,43812,40.2951236,-81.8503351
"MANSFIELD, PA",1169 S MAIN ST,MANSFIELD,PA,16933,41.782749057165894,-77.06983189987838
"MASSENA, NY",43 STEPHENVILLE ST,MASSENA,NY,13662,44.9224672,-74.8772334
"LOUISBURG, NC",705 RETAIL WAY,LOUISBURG,NC,27549,35.9674,-78.5431
"NAPLES (NORTH), FL",11225 TAMIAMI TRL N,NAPLES,FL,34110,26.2743713,-81.8033564
"TAMPA, FL (S)",1505 N DALE MABRY HWY,TAMPA,FL,33607,27.9570884,-82.5034205
"SPRINGFIELD, MA",1105 BOSTON RD,SPRINGFIELD,MA,01119,42.138787781228466,-72.50727722394757
"LIVERMORE, CA EF",2700 LAS POSITAS RD,LIVERMORE,CA,94551,37.6997627,-121.7676825
"HOULTON, ME",17 LUDLOW RD,HOULTON,ME,04730,46.1418688,-67.8420362
"CALIFORNIA, MD",45485 MIRAMAR WAY,CALIFORNIA,MD,20619,38.29525379718209,-76.50323783863031
"KITTY HAWK, NC",5400 N CROATAN HWY STE 100,KITTY HAWK,NC,27949,36.099,-75.7149
"NORTH BRUNSWICK, NJ",979 US 1 SOUTH,NORTH BRUNSWICK,NJ,08902,40.4586074081087,-74.47044444155162
"HOUGHTON LAKE, MI",2129 W HOUGHTON LAKE DR,HOUGHTON LAKE,MI,48629,44.3297,-84.7807
"FAIRFAX (W), VA",13059 FAIR LAKES PARKWAY,FAIRFAX,VA,22033,38.8619886,-77.3858887
"RENSSELAER, IN",905 S COLLEGE AVE,RENSSELAER,IN,47978,40.9335,-87.1561
"RAYNHAM, MA",36 PARAMOUNT DR,RAYNHAM,MA,02767,41.9042639,-71.0332649
"SONORA, CA",1101 SANGUINETTI ROAD,SONORA,CA,95370,37.9721571,-120.3656731
"PENNSVILLE, NJ",709 S BROADWAY,PENNSVILLE,NJ,08070,39.609142155148746,-75.5002568620595
"PALMYRA, ME",1573 MAIN ST,PALMYRA,ME,04965,44.839802393195505,-69.30231396030712
"UKIAH, CA",1155 AIRPORT PARK BLVD,UKIAH,CA,95482,39.135,-123.2593
"WILLOWS, CA",470 N AIRPORT RD,WILLOWS,CA,95988,39.5255,-122.2181
MARTELL (JACKSON) CA,10355 WICKLOW WAY,JACKSON,CA,95642,38.3593,-120.805
"ANCHORAGE, AK(S)",8900 OLD SEWARD HWY,ANCHORAGE,AK,99515,61.1407894,-149.8689828
"GUAYAMA, PR",AVE LOS VETERANOS,GUAYAMA,PR,00784,17.9843,-66.0321
"CLEARWATER, FL",23106 US HIGHWAY 19 N,CLEARWATER,FL,33765,27.9829607,-82.7318231
"CERRITOS, CA",12701 TOWNE CENTER DR,CERRITOS,CA,90703,33.8724865,-118.0618126
"ISABELA, PR",3535 AVE MILITAR STE 193,ISABELA,PR,00662,18.462,-67.052
"WARMINSTER, PA",100 E STREET RD,WARMINSTER,PA,18974,40.1946,-75.0786
"MILLVILLE, NJ",2291 N 2ND ST,MILLVILLE,NJ,08332,39.42708493975904,-75.0402
"PHOENIX, AZ",1607 W BETHANY HOME RD,PHOENIX,AZ,85015,33.522309,-112.0929771
"PHILADELPHIA (S), PA",1675 S CHRISTOPHER COLUMBUS BL,PHILADELPHIA,PA,19148,39.9116,-75.1515
"SKOWHEGAN, ME",60 FAIRGROUNDS MKT PL,SKOWHEGAN,ME,04976,44.7893,-69.6677
"TORRINGTON, CT",970 TORRINGFORD ST,TORRINGTON,CT,06790,41.8012826,-73.0871867
"SAN DIEGO (S), CA EF",710 DENNERY ROAD,SAN DIEGO,CA,92154,32.5812983,-117.0355366
"PETERSBURG, VA",3500 S CRATER RD,PETERSBURG,VA,23805,37.1794833,-77.366564
"SPRINGVILLE, NY",317 S CASCADE DR,SPRINGVILLE,NY,14141,42.5093,-78.6893
"BRANSON WEST, MO",18401 STATE HWY 13,BRANSON WEST,MO,65737,36.70196012658228,-93.37
"OXFORD, ME",1240 MAIN ST,OXFORD,ME,04270,44.17644982461971,-70.5138081871831
"SEEKONK, MA EF",1180 FALL RIVER AVE,SEEKONK,MA,02771,41.7957135,-71.3256625
"WENATCHEE, WA",2000 N WENATCHEE AVE,WENATCHEE,WA,98801,47.454113,-120.3390634
"EL PASO (C), TX",7101 GATEWAY BLVD W,EL PASO,TX,79925,31.776575,-106.3875875
"TEWKSBURY, MA",333 MAIN ST,TEWKSBURY,MA,01876,42.4582317,-71.3606
"PITTSFIELD, MA",555 HUBBARD AVE STE 12,PITTSFIELD,MA,01201,42.4569342,-73.1971162
"HUMACAO, PR",PLZ PAIMA REAL PR #3 KM 77.6,HUMACAO,PR,00791,18.1368,-65.8215
"SUNNYSIDE, WA",2675 E LINCOLN AVE,SUNNYSIDE,WA,98944,46.3169,-119.9842
HUNTINGTON WV,3333 US ROUTE 60,HUNTINGTON,WV,25705,38.4028,-82.4021
"OCEANSIDE (E), CA",705 COLLEGE BLVD,OCEANSIDE,CA,92057,33.2415928,-117.2911256
"CARY, NC",2010 KILDAIRE FARM RD,CARY,NC,27518,35.7372722,-78.7821662
"CINCINNATI (CENTRAL), OH",4000 RED BANK RD,CINCINNATI,OH,45227,39.150028951863355,-84.40433552406832
"CLOVIS, CA",323 W SHAW AVE,CLOVIS,CA,93612,36.8111758,-119.7167483
"POMONA, CA",80 RIO RANCHO RD,POMONA,CA,91766,34.0286073,-117.7583334
"BENNINGTON, VT EF",210 NORTHSIDE DR,BENNINGTON,VT,05201,42.8983078,-73.2110672
CHULA VISTA (W) CA,75 NORTH BROADWAY,CHULA VISTA,CA,91910,32.64563217970899,-117.09516608985449
"COVINA, CA",1275 N AZUSA AVE,COVINA,CA,91722,34.1033222,-117.9093176
"FLEMINGTON, NJ",152 ROUTE 31 NORTH,FLEMINGTON,NJ,08822,40.5251,-74.8653
"RICHMOND, VA",7901 BROOK RD,RICHMOND,VA,23227,37.6319775,-77.4571648
SUPERCENTER BARCELONETA,CARR. #2 KM. 56.6,BARCELONETA,PR,00617,18.4451,-66.5597
"LIHUE, HI",3-3300 KUHIO HWY,LIHUE,HI,96766,21.9793,-159.3681
"ROANOKE (N), VA",4807 VALLEY VIEW BLVD NW,ROANOKE,VA,24012,37.3009552,-79.9607128
"STOW, OH",3520 HUDSON DR,STOW,OH,44224,41.165803,-81.4793302
"ROCKY MOUNT, VA",550 OLD FRANKLIN TPKE,ROCKY MOUNT,VA,24151,37.01527283702023,-79.86508313212958
"TRAVERSE CITY, MI",2640 CROSSING CIR,TRAVERSE CITY,MI,49684,44.72681969495218,-85.6345
SUPERCENTER TOA BAJA,PR-2 INT. 165 MEDIA LUNA WARD,TOA BAJA,PR,00949,18.4307,-66.2128
"JAMES ISLAND, SC",1231 FOLLY RD,CHARLESTON,SC,29412,32.7597863,-79.9741094
"NORTH ATTLEBORO, MA",1470 S WASHINGTON ST,NORTH ATTLEBORO,MA,02760,41.9338823,-71.350097
"PINE CITY, MN",950 11TH ST SW,PINE CITY,MN,55063,45.821,-92.9775
"PORTLAND, IN",950 W VOTAW ST,PORTLAND,IN,47371,40.4393,-84.99075525387771
"NEWINGTON, NH",2200 WOODBURY AVE,NEWINGTON,NH,03801,43.10095223758364,-70.80583059395909
"ELKO, NV",2944 MOUNTAIN CITY HWY,ELKO,NV,89801,40.8395,-115.79592116788321
"SAN ANTONIO, TX",8500 JONES MALTSBERGER RD,SAN ANTONIO,TX,78216,29.5155317,-98.4819213
"ST HELENS, OR",2295 GABLE RD,SAINT HELENS,OR,97051,45.84820140894201,-122.83121266854054
"TICONDEROGA, NY",1134 WICKER ST,TICONDEROGA,NY,12883,43.8568513,-73.4334013
"SYLVA, NC",210 WALMART PLZ,SYLVA,NC,28779,35.357,-83.2159
"CINCINNATI, OH",2322 FERGUSON RD,CINCINNATI,OH,45238,39.12824719491001,-84.60068340081816
GREAT FALLS MT,701 SMELTER AVE NE,GREAT FALLS,MT,59404,47.5260248,-111.2966327
"RANCHO CORDOVA, CA",10655 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,38.5689941,-121.4665399
"SARASOTA (S), FL",4381 CATTLEMEN RD,SARASOTA,FL,34233,27.2921596,-82.4506803
SACRAMENTO DELTA SHORES C,8270 DELTA SHORES CIRCLE,SACRAMENTO,CA,95832,38.4471,-121.4961
"CONYERS, GA",1436 DOGWOOD DR SE,CONYERS,GA,30013,33.65367857100498,-84.00184870515766
"SAN DIEGO, CA",3412 COLLEGE AVE,SAN DIEGO,CA,92115,32.741515,-117.0532077
"HONESDALE, PA",723A OLD WILLOW AVE,HONESDALE,PA,18431,41.5561,-75.2424
"MESA (W), AZ",857 N DOBSON RD,MESA,AZ,85201,33.432205,-111.8658135
"CLEWISTON, FL",1005 W SUGARLAND HWY,CLEWISTON,FL,33440,26.7561505,-80.947946
"PONDERAY, ID",476999 HIGHWAY 95,PONDERAY,ID,83852,48.1441383,-116.6002517
"ROELAND PARK, KS",5150 ROE BLVD,ROELAND PARK,KS,66205,39.035591,-94.6412165
"PENDLETON,OR",2203 SW COURT AVE,PENDLETON,OR,97801,45.66604515174173,-118.80906454477483
"OCEANSIDE (WEST), CA",2100 VISTA WAY,OCEANSIDE,CA,92054,33.1810151,-117.3468753
"RAVENNA, OH",2600 STATE ROUTE 59,RAVENNA,OH,44266,41.15793422818792,-81.29909328859061
"SANTA MARIA, CA",2220 S BRADLEY RD,SANTA MARIA,CA,93455,34.919908,-120.4199164
"POCOMOKE CITY, MD",2132 OLD SNOW HILL RD,POCOMOKE CITY,MD,21851,38.0743064,-75.5539958
"ESCANABA, MI",601 N LINCOLN RD,ESCANABA,MI,49829,45.7525,-87.0778
"PORTER RANCH, CA",19821 RINALDI ST,PORTER RANCH,CA,91326,34.275,-118.56531597609026
"RUTLAND, VT",1 RUTLAND SHOPPING PLZ,RUTLAND,VT,05701,43.6057587,-72.9805298
"BELOIT, WI",2785 MILWAUKEE RD,BELOIT,WI,53511,42.5263868,-88.9861876
"DOTHAN (S), AL",3300 S OATES ST,DOTHAN,AL,36301,31.177,-85.402
"SAINT CLAIR, PA",500 TERRY RICH BLVD,SAINT CLAIR,PA,17970,40.7235,-76.1932
"EUGENE, OR",1040 GREEN ACRES RD,EUGENE,OR,97408,44.0907781,-123.0935251
"CLARION, PA",63 PERKINS RD,CLARION,PA,16214,41.19,-79.39476923076923
"PITTSTON, PA",390 ROUTE 315 HWY,PITTSTON,PA,18640,41.2982,-75.7387
"ORANGE, CA",2300 N TUSTIN ST,ORANGE,CA,92865,33.8280725,-117.8385296
"SOUTH WILLIAMSON, KY",28402 US HIGHWAY 119,SOUTH WILLIAMSON,KY,41503,37.6633,-82.2732
"VANCOUVER (E),WA",221E NE 104TH AVE,VANCOUVER,WA,98664,45.6241,-122.5655
"PAOLI, IN",735 N GOSPEL ST,PAOLI,IN,47454,38.56413051226532,-86.46625233044715
"LURAY, VA",1036 US HIGHWAY 211 W,LURAY,VA,22835,38.6624615,-78.4938856
"MADISON HEIGHTS, VA",197 MADISON HEIGHTS SQ,MADISON HEIGHTS,VA,24572,37.46094571734466,-79.11825428265534
"WAVERLY, OH",990 W EMMITT AVE,WAVERLY,OH,45690,39.120625743533914,-82.99358712823303
"HUNT VALLEY, MD",1 FRANKEL WAY,COCKEYSVILLE,MD,21030,39.4705376,-76.6433662
"CLINTON, NC",1415 SUNSET AVE,CLINTON,NC,28328,34.99188019652675,-78.34537921389298
"TUCKER, GA",4375 LAWRENCEVILLE HWY,TUCKER,GA,30084,33.85683927481822,-84.20754972001332
"NORTH LAS VEGAS, NV",1807 W CRAIG RD,NORTH LAS VEGAS,NV,89032,36.2372736,-115.1681155
"SACRAMENTO, CA",3661 TRUXEL RD,SACRAMENTO,CA,95834,38.6360233,-121.5056511
"GALLIPOLIS, OH",2145 EASTERN AVE,GALLIPOLIS,OH,45631,38.8220759,-82.1718435
"MILES CITY, MT",3205 STOWER ST,MILES CITY,MT,59301,46.4025816,-105.8195073
"LAKEWOOD, CA",2770 CARSON ST,LAKEWOOD,CA,90712,33.8322,-118.15940505050504
"EL PASO (NE), TX",1850 N ZARAGOZA RD,EL PASO,TX,79936,31.75785374193143,-106.27193766637382
"VALDOSTA (N), GA",3274 INNER PERIMETER RD,VALDOSTA,GA,31602,30.8814794,-83.2879999
"WINNEMUCCA, NV",3010 POTATO RD,WINNEMUCCA,NV,89445,40.954118477979534,-117.74454487509315
"COMMERCE, MI",3301 PONTIAC TRAIL ROAD,COMMERCE,MI,48390,42.518,-83.6054
"HASTINGS, MI",1618 W M 43 HWY,HASTINGS,MI,49058,42.6457,-85.3301
"TAMPA, FL",2701 E FLETCHER AVE,TAMPA,FL,33612,28.067762,-82.4289479
"JESUP, GA",1100 N 1ST ST,JESUP,GA,31545,31.6134,-81.8783
"LIVONIA, MI",29555 PLYMOUTH RD,LIVONIA,MI,48150,42.36891806094276,-83.33559586343786
"GORHAM, NH",561 MAIN ST,GORHAM,NH,03581,44.4262225010647,-71.19295071398152
"HUNTINGTON BEACH,CA",8230 TALBERT AVE,HUNTINGTON BEACH,CA,92646,33.7023278,-117.9321828
"ASHLAND, (S), KY",12504 U.S. ROUTE 60,ASHLAND,KY,41102,38.4276,-82.7302
"SALEM, MA",450 HIGHLAND AVE,SALEM,MA,01970,42.493634940375316,-70.9341028109026
"PEARISBURG, VA",160 KINTER WAY,PEARISBURG,VA,24134,37.3293635,-80.7085098
"GRANTS, NM",1000 ROBERT RD,GRANTS,NM,87020,34.8652,-107.948
"PORTALES, NM",1604 E SPRUCE ST,PORTALES,NM,88130,34.1937,-103.30137692307693
"FALMOUTH, ME",206 US RT 1,FALMOUTH,ME,04105,43.7405,-70.2771
"NORTH READING, MA",72 MAIN ST,NORTH READING,MA,01864,42.62617,-71.3146597
"COVINGTON, VA",313 THACKER AVE,COVINGTON,VA,24426,37.7703,-79.9925
"NEW MARTINSVILLE, WV",1142 S BRIDGE ST,NEW MARTINSVILLE,WV,26155,39.65597425000249,-80.85829069917635
"GREER, SC",14055 E WADE HAMPTON BLVD,GREER,SC,29651,34.9473,-82.20758531312667
"TYLER, TX",6801 S BROADWAY AVE,TYLER,TX,75703,32.275306641299466,-95.3066950746696
"MADISON, AL",8650 MADISON BLVD,MADISON,AL,35758,34.68107544417382,-86.74044911165235
"CLERMONT, FL",1450 JOHNS LAKE RD,CLERMONT,FL,34711,28.5302797,-81.7316461
"MOOREFIELD, WV",11 HARNESS RD,MOOREFIELD,WV,26836,39.0852,-78.9575
"NIXA, MO",1102 N MASSEY BLVD,NIXA,MO,65714,37.060129617331015,-93.3036
"FLORENCE, SC",2014 S IRBY ST,FLORENCE,SC,29505,34.132,-79.7741
"MYRTLE BEACH (S), SC",541 SEABOARD ST,MYRTLE BEACH,SC,29577,33.7031775,-78.911818
"TRUSSVILLE, AL",5919 TRUSSVILLE CROSSINGS PKWY,BIRMINGHAM,AL,35235,33.6245,-86.6479
"SPENCER, IA",500 11TH ST SW,SPENCER,IA,51301,43.1267683,-95.1541412
"MADISON, MS",127 GRANDVIEW BLVD,MADISON,MS,39110,32.18243591849797,-90.05679156604674
"SUMITON, AL",690 HIGHWAY 78,SUMITON,AL,35148,33.7418,-87.0388
"PERRY, GA",1009 SAINT PATRICKS DR,PERRY,GA,31069,32.4718532,-83.7397993
"NORMAN (E), OK",601 12TH AVE NE,NORMAN,OK,73071,35.2268494,-97.4210767
"BAY MINETTE, AL",701 MCMEANS AVE,BAY MINETTE,AL,36507,30.8856295,-87.7898922
"GULF SHORES, AL",170 E FORT MORGAN RD,GULF SHORES,AL,36542,30.2645,-87.689
"SPRUCE PINE, NC",2514 HALLTOWN RD,SPRUCE PINE,NC,28777,35.86902373707809,-82.04342878876574
"CLAYTON, GA",1455 HIGHWAY 441 S,CLAYTON,GA,30525,34.90478108882522,-83.3913
MESA (NORTH) AZ,4505 E MCKELLIPS RD,MESA,AZ,85215,33.4497931,-111.7337583
"MESA (S), AZ",1955 S STAPLEY DR,MESA,AZ,85204,33.3803672,-111.8036045
"MONTICELLO, IN",1088 W BROADWAY ST,MONTICELLO,IN,47960,40.7452,-86.77504782608695
"COOLIDGE, AZ",1695 N ARIZONA BLVD,COOLIDGE,AZ,85128,33.0000596,-111.5215275
"BEATRICE, NE",3620 N 6TH ST,BEATRICE,NE,68310,40.30282706766917,-96.74683308270677
"VICTOR, NY",441 COMMERCE DR,VICTOR,NY,14564,43.0179984,-77.4369204
"GEORGETOWN, DE",4 COLLEGE PARK LN,GEORGETOWN,DE,19947,38.7011,-75.4064
"WAYNE, WV",100 MCGINNIS DR,WAYNE,WV,25570,38.2189,-82.4252
"KERNERSVILLE, NC",1130 S MAIN ST,KERNERSVILLE,NC,27284,36.107616479318665,-80.09925898873327
"EPHRAIM, UT",777 N MAIN ST,EPHRAIM,UT,84627,39.373822,-111.5898214
"HARRISONBURG, VA",2160 JOHN WAYLAND HWY,HARRISONBURG,VA,22801,38.4329382,-78.910362
"MIDLOTHIAN (S), VA",12200 CHATTANOOGA PLZ,MIDLOTHIAN,VA,23112,37.4334,-77.6628
"BUCKHANNON, WV",100 BUCKHANNON CROSSROADS,BUCKHANNON,WV,26201,39.0019,-80.1974
"SPENCER, WV",97 WILLIAMS DR,SPENCER,WV,25276,38.8001,-81.348
HIALEAH GARDENS (NW) FL,9300 NW 77TH AVE,HIALEAH,FL,33016,25.8585982,-80.3249232
"NILES, IL",5630 W TOUHY AVE,NILES,IL,60714,42.0149694,-87.7687672
"BLUFFTON, IN",2100 N MAIN ST,BLUFFTON,IN,46714,40.772852905811625,-85.242
"WALKER, LA",28270 WALKER RD S,WALKER,LA,70785,30.5126,-90.8633
"PARKERSBURG, (S) WV",2900 PIKE ST,PARKERSBURG,WV,26101,39.4152008,-81.4435833
"JEROME, ID",2680 S LINCOLN AVE,JEROME,ID,83338,42.69785,-114.5187
"HARDEEVILLE, SC",4400 HIGHWAY 278,HARDEEVILLE,SC,29927,32.30923351144909,-80.99504765304125
"FUQUAY-VARINA, NC",1051 E BROAD ST,FUQUAY VARINA,NC,27526,35.5941218,-78.7808889
"HENDERSON (N), NV",540 MARKS ST,HENDERSON,NV,89014,36.0611203,-115.0335065
"CORONA, CA",1290 E ONTARIO AVE,CORONA,CA,92881,33.8460813,-117.5412575
"SUMMERFIELD, FL",17961 S US HIGHWAY 441,SUMMERFIELD,FL,34491,28.96110232526688,-81.96684192026295
"MASON, WV",320 MALLARD LANE,MASON,WV,25260,38.8929,-81.6735
"SAN ANTONIO, TX",6703 W LOOP 1604 N,SAN ANTONIO,TX,78254,29.5575991,-98.7102053
MACON (N) GA,5955 ZEBULON RD,MACON,GA,31210,32.8821212,-83.7601334
"ODESSA (W), TX",2450 NW LOOP 338,ODESSA,TX,79763,31.936574,-102.4470753
"PARKER, CO",11101 S PARKER RD,PARKER,CO,80134,39.5138321,-104.7683654
"INDEPENDENCE, KS",121 PETER PAN RD,INDEPENDENCE,KS,67301,37.22605652173913,-95.7425
"OAKLAND, MD",13164 GARRETT HWY,OAKLAND,MD,21550,39.4248,-79.39335
"SOUTHINGTON, CT",235 QUEEN ST,SOUTHINGTON,CT,06489,41.6231367,-72.8706363
"OLD SAYBROOK, CT",665 BOSTON POST RD,OLD SAYBROOK,CT,06475,41.2798909,-72.5970563
"AVON, CT",255 W MAIN ST,AVON,CT,06001,41.81323472474568,-72.85622532834492
"BROCKTON, MA",700 OAK ST,BROCKTON,MA,02301,42.0993577,-71.0564259
"CORRY, PA",961 E COLUMBUS AVE,CORRY,PA,16407,41.93223324443208,-79.61638602606313
"BOUTTE, LA",13001 HIGHWAY 90,BOUTTE,LA,70039,29.8257692,-90.4644513
SOUTH SETAUKET NY,3990 NESCONSET HWY,EAST SETAUKET,NY,11733,40.9030455,-73.078231
"HARRISVILLE, UT",534 N HARRISVILLE RD,HARRISVILLE,UT,84404,41.2690933,-111.9730769
"TUCSON (FOOTHILLS), AZ",7635 NO. LA CHOLLA B,TUCSON,AZ,85741,32.3352,-111.0418
"PLANO (C), TX",6000 COIT RD,PLANO,TX,75023,33.0553732,-96.7679022
"WOOD VILLAGE, OR",23500 NE SANDY BLVD,WOOD VILLAGE,OR,97060,45.5469298,-122.4906434
"GOOSE CREEK, SC",605 SAINT JAMES AVE,GOOSE CREEK,SC,29445,33.02744519997531,-80.05722035806099
"KNOXVILLE, IA",814 W BELL AVE,KNOXVILLE,IA,50138,41.3063,-93.109
"RICHLAND, MS",200 MARKETPLACE DRIVE,RICHLAND,MS,39218,32.2197,-90.155
SANTA FE SPRINGS CA,13310 TELEGRAPH RD,SANTA FE SPRINGS,CA,90670,34.0200455,-118.1794447
"MURRIETA, CA",41200 MURRIETA HOT SPRINGS RD,MURRIETA,CA,92562,33.5530878,-117.1963575
"NORWALK, CT",650 MAIN AVE,NORWALK,CT,06851,41.1584,-73.42055912698413
"DETROIT LAKES, MN",1583 HIGHWAY 10 W,DETROIT LAKES,MN,56501,46.79704203061692,-95.80711931027082
"CARROLLTON, KY",200 FLOYD DR,CARROLLTON,KY,41008,38.6607,-85.1301
"FT WORTH (N), TX",8520 N BEACH ST,FORT WORTH,TX,76244,32.9182,-97.2895
"LA FAYETTE, GA",2625 NO. HWY 27,LA FAYETTE,GA,30728,34.6849,-85.2258
"ST. JOSEPH (S), MO",3022 S BELT HWY,SAINT JOSEPH,MO,64503,39.7399371005111,-94.80138887387719
YAZOO CITY MS,2129 GRAND AVENUE,YAZOO CITY,MS,39194,32.87530994634558,-90.39382288780251
PANAMA CITY 23RD FL,513 W 23RD ST,PANAMA CITY,FL,32405,30.1874451,-85.6679872
OXNARD CA,2701 SAVIERS RD,OXNARD,CA,93033,34.1745655,-119.1795419
MANOR TX,11923 US HWY 290 E,MANOR,TX,78653,30.350831765226555,-97.49700116501575
ELGIN TX,1320 W HWY 290,ELGIN,TX,78621,30.350256100430027,-97.38605610043003
PICKENS SC,2637 GENTRY MEMORIAL HWY,PICKENS,SC,29671,34.868090882443546,-82.68917573536962
"WEYMOUTH, MA",740 MIDDLE ST,WEYMOUTH,MA,02188,42.1994627,-70.9446848
"OTHELLO, WA",1860 E MAIN ST,OTHELLO,WA,99344,46.8262,-119.153
GREENWOOD AR 11-11-02,551 LIBERTY DR,GREENWOOD,AR,72936,35.4629,-94.3416
"ROGERSVILLE, TN",4331 HIGHWAY 66 S,ROGERSVILLE,TN,37857,36.3501,-83.0203
"EPHRATA, WA",1399 NAT WASHINGTON WAY,EPHRATA,WA,98823,47.3042,-119.5387
"CAMBRIDGE, OH",61205 SOUTHGATE RD,CAMBRIDGE,OH,43725,39.9914,-81.573
"ANTIGO, WI",200 E STATE HIGHWAY 64,ANTIGO,WI,54409,45.1624,-89.14050917431193
"WYTHEVILLE, VA",345 COMMONWEALTH DR,WYTHEVILLE,VA,24382,36.9562697,-81.099119
"RENO, NV",155 DAMONTE RANCH PKWY,RENO,NV,89521,39.4227576,-119.7563999
CEDAR HILL TX,621 UPTOWN BLVD,CEDAR HILL,TX,75104,32.5936,-96.9483
HICKORY CREEK/DENTON TX,1035 HICKORY CREEK BLVD,HICKORY CREEK,TX,75065,33.1471,-97.12743809523809
"WEST JEFFERSON, NC",1489 MOUNT JEFFERSON RD,WEST JEFFERSON,NC,28694,36.388667657401136,-81.48226765740114
"NEWARK, NJ",900 SPRINGFIELD RD,UNION,NJ,07083,40.688410101010106,-74.29880101010102
BROKEN ARROW OK,6310 S ELM PL,BROKEN ARROW,OK,74011,35.9884,-95.7974
"HOUSTON, TX",255 FM 518 RD,KEMAH,TX,77565,29.5314,-95.0274
"MAYODAN, NC",6711 NC HIGHWAY 135,MAYODAN,NC,27027,36.4149,-79.9432
"CRAWFORDVILLE, FL",35 MIKE STEWART,CRAWFORDVILLE,FL,32327,30.1823,-84.3053
"PALMHURST, TX",215 E MILE 3 RD,PALMHURST,TX,78573,26.2558,-98.2998
"GREENVILLE, MI",10772 W CARSON CITY RD,GREENVILLE,MI,48838,43.1771,-85.28912040816327
"PORT CHARLOTTE (E), FL",375 KINGS HWY,PORT CHARLOTTE,FL,33983,27.0247013,-82.0478289
"CHANDLER-AIRPORT, AZ",2750 E GERMANN RD,CHANDLER,AZ,85286,33.2808939,-111.7932212
"OAK GROVE, KY",14800 FORT CAMPBELL BLVD,OAK GROVE,KY,42262,36.67326435452794,-87.4457761078998
ORO VALLEY AZ,2150 E TANGERINE RD,ORO VALLEY,AZ,85755,32.4261438,-110.9399064
SWEETWATER TX,407 NE GEORGIA AVE,SWEETWATER,TX,79556,32.451784026197544,-100.39313194760491
SPRINGVILLE AL,160 SPRINGVILLE STATION BLVD,SPRINGVILLE,AL,35146,33.7951,-86.4533
"ATLANTIC, IA",1905 E 7TH ST,ATLANTIC,IA,50022,41.402497,-94.9867827
BUCKEYE AZ,1060 S WATSON RD,BUCKEYE,AZ,85326,33.4145422,-112.5605211
"CARSON CITY, NV",3200 MARKET ST,CARSON CITY,NV,89706,39.516529213343745,-119.78308709192979
"ELIZABETHVILLE, PA",200 KOCHER LN,ELIZABETHVILLE,PA,17023,40.5577636,-76.7920324
"TARPON SPRINGS, FL",41232 US HWY 19 N,TARPON SPRINGS,FL,34689,28.147222,-82.7435666
"RICHMOND, CA",1400 HILLTOP MALL RD,RICHMOND,CA,94806,37.9782,-122.3296
WHITEHALL MI,2755 HOLTON-WHITEHALL ROAD,WHITEHALL,MI,49461,43.3762,-86.3193
PEACHTREE CITY GA,2717 HIGHWAY 54,PEACHTREE CITY,GA,30269,33.39680190415192,-84.59893046643074
CHINO CA,3943 GRAND AVE,CHINO,CA,91710,33.9979601,-117.7214736
GLENDALE AZ 11-12-02,5010 N 95TH AVE,GLENDALE,AZ,85305,33.5102036,-112.2667967
"POST FALLS, ID",3050 E MULLAN AVE,POST FALLS,ID,83854,47.7138076,-116.9070406
LONG BEACH CA,7250 CARSON BLVD,LONG BEACH,CA,90808,33.8295406,-118.0907377
"GOLDEN RING, MD",6420 PETRIE WAY RD,BALTIMORE,MD,21237,39.3419,-76.4954
"BRADFORD, PA",50 FOSTER BROOK BLVD,BRADFORD,PA,16701,41.9793,-78.6168028851115
BROOKSVILLE FL,7305 BROAD ST,BROOKSVILLE,FL,34601,28.5348523,-82.4080013
"WIGGINS, MS",1053 FRONTAGE DR E,WIGGINS,MS,39577,30.8518,-89.1533
"LAKEWOOD, WA",7001 BRIDGEPORT WAY W,LAKEWOOD,WA,98499,47.193876482398586,-122.51992280149912
GUILFORD CT,900 BOSTON POST RD,GUILFORD,CT,06437,41.3119982,-72.7451692
HAMDEN CT,2300 DIXWELL AVE,HAMDEN,CT,06514,41.3731056,-72.9187374
SADDLE BROOK NJ,189 US HIGHWAY 46,SADDLE BROOK,NJ,07663,40.88686,-74.09174
"BETHLEHEM, PA",3926 LINDEN ST,BETHLEHEM,PA,18020,40.64449963572243,-75.31943136269935
PEARLAND TX 11-12-02,10505 BROADWAY ST,PEARLAND,TX,77584,29.5546412,-95.442031
MANASSAS (S) VA,9401 LIBERIA AVE,MANASSAS,VA,20110,38.7524094,-77.4489278
ZANESVILLE (S) OH,2850 MAYSVILLE PIKE,ZANESVILLE,OH,43701,39.8912127,-82.0409839
FAYETTEVILLE NC,7701 S RAEFORD RD,FAYETTEVILLE,NC,28304,35.0337,-79.0232
CEDAR KNOLLS NJ,235 RIDGEDALE AVE,CEDAR KNOLLS,NJ,07927,40.810210299215285,-74.45835197116327
LOUISVILLE (NW) KY,7100 RAGGARD RD,LOUISVILLE,KY,40216,38.1714931,-85.8703474
