"Store Report","","","","","","","","","","","","",""
"Stores: All Stores","","","","","","","","","","","","",""
"In the State: All States","","","","","","","","","","","","",""
"DC Servicing Strategy: 1","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"

Store
No","


Name","

Store
Type","


Address","


City","

State 
-Zip Code","

Phone
No","


Market Name","

DC 
No","

DC 
Type","

Open 
Date","


Close Date","DC 
Effe-
ctive 
Date","Future
Re- 
model 
Date"
"884","Prescott","GM Store","1851 E Highway 69","Prescott","AZ-86301","(928) 771-8400","Prescott","3899","FDC","10/05/94","","",""
"887","Baytown","P-Fresh","4510 Garth Rd","Baytown","TX-77521","(281) 427-0265","Houston-Sugar Land-Baytown","3897","FDC","03/09/94","","",""
"888","Victoria","P-Fresh","7608 NE Zac Lentz Pkwy","Victoria","TX-77904","(361) 578-3612","Victoria","3897","FDC","03/09/94","","",""
"891","Galesburg","GM Store","1071 W Carl Sandburg Dr","Galesburg","IL-61401","(309) 344-3211","Galesburg","3880","FDC","03/09/94","","",""
"893","Wood Dale","P-Fresh","401 W Irving Park Rd","Wood Dale","IL-60191","(630) 594-5510","Chicago-Joliet-Naperville","3880","FDC","03/09/94","","",""
"894","Joliet","P-Fresh","2701 Plainfield Rd","Joliet","IL-60435","(815) 439-6940","Chicago-Joliet-Naperville","3880","FDC","07/19/95","","",""
"895","Bradley","P-Fresh","1615 N State Route 50","Bourbonnais","IL-60914","(815) 933-8890","Kankakee-Bradley","3880","FDC","07/20/94","","",""
"896","Commerce Township","P-Fresh","495 Haggerty Hwy","Walled Lake","MI-48390","(248) 960-7900","Detroit-Warren-Livonia","3880","FDC","03/09/94","","",""
"897","Oviedo","P-Fresh","820 Oviedo Mall Blvd","Oviedo","FL-32765","(407) 366-5900","Orlando-Kissimmee-Sanford","3892","FDC","07/20/94","","",""
"898","Casselberry","P-Fresh","4410 S Highway 17 92","Casselberry","FL-32707","(407) 830-7979","Orlando-Kissimmee-Sanford","3892","FDC","10/05/94","","",""
"899","Naples","P-Fresh","2324 Pine Ridge Rd","Naples","FL-34109","(239) 435-0051","Naples-Marco Island","3892","FDC","07/20/94","","",""
"901","Kalamazoo West","P-Fresh","5350 W Main St","Kalamazoo","MI-49009","(269) 349-6148","Kalamazoo-Portage","3880","FDC","07/20/94","","",""
"904","Grand Rapids","GM Store","2140 S Pokegama Ave PO Box 5124","Grand Rapids","MN-55744","(218) 326-3011","Grand Rapids MN","3895","FDC","07/20/94","","",""
"905","Salina","GM Store","2939 Market Pl","Salina","KS-67401","(785) 825-1354","Salina","3897","FDC","07/20/94","","",""
"906","Garden City","GM Store","2401 E Kansas Ave","Garden City","KS-67846","(620) 275-1101","Garden City","3897","FDC","07/20/94","","",""
"907","Katy","P-Fresh","19955 Katy Fwy","Houston","TX-77094","(281) 647-9191","Houston-Sugar Land-Baytown","3897","FDC","07/20/94","","",""
"909","Ahwatukee","P-Fresh","4734 E Ray Rd","Phoenix","AZ-85044","(480) 893-9333","Phoenix-Mesa-Glendale","3899","FDC","07/20/94","","",""
"912","Chino Hills","P-Fresh","3944 Grand Ave","Chino","CA-91710","(909) 465-5804","Riverside-San Bernardino-Ontario","3899","FDC","07/20/94","","",""
"913","Foothill Ranch","P-Fresh","26762 Portola Pkwy","Foothill Ranch","CA-92610","(949) 454-2360","Los Angeles-Long Beach-Anaheim","3899","FDC","10/05/94","","",""
"914","Rancho Santa Margarita","P-Fresh","30602 Santa Margarita Pkwy","Rancho Santa Margarita","CA-92688","(949) 459-1543","Los Angeles-Long Beach-Anaheim","3899","FDC","10/05/94","","",""
"917","Snellville","P-Fresh","1905 Scenic Hwy N","Snellville","GA-30078","(770) 736-1113","Atlanta-Sandy Springs-Marietta","3892","FDC","10/05/94","","",""
"918","Charlotte SE","P-Fresh","1900 Matthews Township Pkwy","Matthews","NC-28105","(704) 845-0948","Charlotte-Gastonia-Rock Hill","3892","FDC","10/05/94","","",""
"919","Spring Hill","P-Fresh","4401 Commercial Way","Spring Hill","FL-34606","(352) 596-1411","Tampa-St. Petersburg-Clearwater","3892","FDC","10/05/94","","",""
"920","Pembroke Pines","P-Fresh","11253 Pines Blvd","Pembroke Pines","FL-33026","(954) 435-3161","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/05/94","","",""
"921","Jackson","GM Store","93 Stonebrook Pl","Jackson","TN-38305","(731) 664-3848","Jackson TN","3892","FDC","10/05/94","","",""
"922","Brighton","P-Fresh","8043 Challis Rd","Brighton","MI-48116","(810) 229-0038","Detroit-Warren-Livonia","3880","FDC","10/05/94","","",""
"923","Woodhaven","P-Fresh","23555 Allen Rd","Woodhaven","MI-48183","(734) 692-7200","Detroit-Warren-Livonia","3880","FDC","10/05/94","","",""
"924","Mt Pleasant","P-Fresh","4097 E Blue Grass Rd","Mount Pleasant","MI-48858","(989) 773-0218","Mount Pleasant MI","3880","FDC","10/05/94","","",""
"926","SW Moline","P-Fresh","900 42nd Avenue Dr","Moline","IL-61265","(309) 764-7500","Davenport-Moline-Rock Island","3895","FDC","07/19/95","","",""
"927","Evanston","P-Fresh","2209 Howard St","Evanston","IL-60202","(847) 733-1144","Chicago-Joliet-Naperville","3880","FDC","10/05/94","","",""
"928","Niles","P-Fresh","6150 W Touhy Ave","Niles","IL-60714","(847) 588-2800","Chicago-Joliet-Naperville","3880","FDC","10/04/95","","",""
"929","Peru","GM Store","4370 Venture Dr","Peru","IL-61354","(815) 224-2442","Ottawa-Streator","3880","FDC","10/05/94","","",""
"930","St Cloud East","P-Fresh","125 Lincoln Ave SE","Saint Cloud","MN-56304","(320) 654-0096","St. Cloud","3895","FDC","10/05/94","","",""
"931","Stillwater","P-Fresh","2021 Market Dr","Stillwater","MN-55082","(651) 439-0292","Minneapolis-St. Paul-Bloomington","3895","FDC","10/05/94","","",""
"935","Flagstaff","P-Fresh","1650 S Milton Rd","Flagstaff","AZ-86001","(928) 774-3500","Flagstaff","3899","FDC","07/20/94","","",""
"936","North Scottsdale","P-Fresh","15444 N Frank Lloyd Wright Blvd","Scottsdale","AZ-85260","(480) 860-2800","Phoenix-Mesa-Glendale","3899","FDC","10/05/94","","",""
"939","Apple Valley","P-Fresh","19201 Bear Valley Rd","Apple Valley","CA-92308","(760) 247-4111","Riverside-San Bernardino-Ontario","3899","FDC","10/05/94","","",""
"940","Palm Desert","P-Fresh","72549 Highway 111","Palm Desert","CA-92260","(760) 341-9307","Riverside-San Bernardino-Ontario","3899","FDC","03/08/95","","",""
"942","Chicago Near North","P-Fresh","2656 N Elston Ave","Chicago","IL-60647","(773) 252-1994","Chicago-Joliet-Naperville","3880","FDC","10/05/94","","",""
"943","Champaign","P-Fresh","2102 N Prospect Ave","Champaign","IL-61822","(217) 355-3325","Champaign-Urbana","3880","FDC","07/19/95","","",""
"945","Chesterfield","P-Fresh","51400 Gratiot Ave","Chesterfield","MI-48051","(586) 598-8100","Detroit-Warren-Livonia","3880","FDC","10/05/94","","",""
"946","Hutchinson","GM Store","1529 E 17th Ave","Hutchinson","KS-67501","(620) 662-1800","Hutchinson KS","3897","FDC","10/05/94","02/03/18","","04/04/19"
"947","Love Field","P-Fresh","9440 Marsh Ln","Dallas","TX-75220","(214) 357-3980","Dallas-Fort Worth-Arlington","3897","FDC","10/05/94","","",""
"950","Arcadia Crossing","P-Fresh","4515 E Thomas Rd","Phoenix","AZ-85018","(602) 952-1797","Phoenix-Mesa-Glendale","3899","FDC","03/08/95","","",""
"952","Farmington","P-Fresh","4900 E Main St","Farmington","NM-87402","(505) 327-7400","Farmington NM","3897","FDC","07/19/95","","",""
"953","Lufkin","GM Store","4200 S Medford Dr","Lufkin","TX-75901","(936) 637-3000","Lufkin","3897","FDC","03/08/95","","",""
"955","Galleria","P-Fresh","4323 San Felipe St","Houston","TX-77027","(713) 960-9608","Houston-Sugar Land-Baytown","3897","FDC","03/08/95","","",""
"957","Villa Park","P-Fresh","50 E North Ave","Villa Park","IL-60181","(630) 833-7411","Chicago-Joliet-Naperville","3880","FDC","03/08/95","","",""
"958","Bowling Green","GM Store","160 American Ave","Bowling Green","KY-42104","(270) 842-0013","Bowling Green","3880","FDC","03/08/95","","",""
"959","Clarksville","GM Store","2823 Wilma Rudolph Blvd","Clarksville","TN-37040","(931) 645-8007","Clarksville","3880","FDC","03/08/95","","",""
"961","Cary","P-Fresh","2021 Walnut St","Cary","NC-27518","(919) 233-4451","Raleigh-Cary","3892","FDC","03/08/95","","",""
"962","Rocky Mount","GM Store","731 Sutters Creek Blvd","Rocky Mount","NC-27804","(252) 443-1195","Rocky Mount","3892","FDC","03/08/95","","",""
"963","Myrtle Beach","P-Fresh","1150 Seaboard St","Myrtle Beach","SC-29577","(843) 946-6998","Myrtle Beach-North Myrtle Beach-Conway","3892","FDC","03/08/95","","",""
"964","Goldsboro","GM Store","1204 Sunburst Dr","Goldsboro","NC-27534","(919) 778-2150","Goldsboro","3892","FDC","10/04/95","","",""
"966","Huntersville","P-Fresh","9801 Sam Furr Rd","Huntersville","NC-28078","(704) 896-1813","Charlotte-Gastonia-Rock Hill","3892","FDC","10/04/95","","",""
"967","Jacksonville Beach","P-Fresh","490 Marsh Landing Pkwy","Jacksonville Beach","FL-32250","(904) 273-5581","Jacksonville FL","3892","FDC","07/19/95","","",""
"968","Bird Road","P-Fresh","7795 SW 40th St","Miami","FL-33155","(305) 262-5767","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","07/19/95","","",""
"969","Cartersville","GM Store","100 Cherokee Pl","Cartersville","GA-30121","(770) 387-9595","Atlanta-Sandy Springs-Marietta","3892","FDC","10/04/95","","",""
"970","Alpharetta","P-Fresh","6000 N Point Pkwy","Alpharetta","GA-30022","(770) 664-5395","Atlanta-Sandy Springs-Marietta","3892","FDC","07/19/95","","",""
"981","Cobb","P-Fresh","740 Ernest W Barrett Pkwy NW","Kennesaw","GA-30144","(770) 425-6895","Atlanta-Sandy Springs-Marietta","3892","FDC","07/19/95","","",""
"982","Peachtree Corners","GM Store","3200 Holcomb Bridge Rd","Peachtree Corners","GA-30092","(770) 849-0885","Atlanta-Sandy Springs-Marietta","3892","FDC","10/04/95","","",""
"984","Medina","P-Fresh","1015 N Court St","Medina","OH-44256","(330) 722-7539","Cleveland-Elyria-Mentor","3880","FDC","07/19/95","","",""
"985","Strongsville","P-Fresh","18200 Royalton Rd","Strongsville","OH-44136","(440) 238-9924","Cleveland-Elyria-Mentor","3880","FDC","07/19/95","","",""
"986","Fairlawn","GM Store","2801 W Market St","Fairlawn","OH-44333","(330) 865-9001","Akron","3880","FDC","03/06/96","","",""
"988","Stow","GM Store","4200 Kent Rd","Stow","OH-44224","(330) 688-5928","Akron","3880","FDC","07/19/95","","",""
"989","Heath","P-Fresh","270 Airport Pkwy","Heath","OH-43056","(740) 788-8600","Columbus OH","3880","FDC","07/19/95","","",""
"990","Lancaster","GM Store","1300 River Valley Blvd","Lancaster","OH-43130","(740) 681-1012","Columbus OH","3880","FDC","07/19/95","","",""
"992","Cape Girardeau","GM Store","202 Siemers Dr","Cape Girardeau","MO-63701","(573) 339-1778","Cape Girardeau-Jackson","3895","FDC","07/19/95","","",""
"993","Copperfield","P-Fresh","6955 Highway 6 N","Houston","TX-77084","(281) 550-8955","Houston-Sugar Land-Baytown","3897","FDC","07/19/95","","",""
"997","Grossmont","P-Fresh","5500 Grossmont Ctr Dr Ste 1","La Mesa","CA-91942","(619) 461-1960","San Diego-Carlsbad-San Marcos","3899","FDC","07/19/95","","",""
"1010","Boulevard Mall","P-Fresh","1575 Niagara Falls Blvd","Amherst","NY-14228","(716) 831-8750","Buffalo-Niagara Falls","3880","FDC","03/04/98","","",""
"1011","Eastern Hills","P-Fresh","8290 Transit Rd","Williamsville","NY-14221","(716) 639-1945","Buffalo-Niagara Falls","3880","FDC","10/02/96","","",""
"1012","Niagara Falls","P-Fresh","7414 Niagara Falls Blvd","Niagara Falls","NY-14304","(716) 283-0085","Buffalo-Niagara Falls","3880","FDC","10/02/96","","",""
"1013","North Buffalo","P-Fresh","2626 Delaware Ave","Buffalo","NY-14216","(716) 447-0094","Buffalo-Niagara Falls","3880","FDC","10/02/96","","",""
"1014","Walden Galleria","P-Fresh","1750 Walden Ave","Cheektowaga","NY-14225","(716) 896-0493","Buffalo-Niagara Falls","3880","FDC","10/02/96","","",""
"1015","New Bern","GM Store","3410 Dr Martin Luther King Jr Blvd","New Bern","NC-28562","(252) 638-2954","New Bern","3892","FDC","10/02/96","","",""
"1022","Greenville","GM Store","3040 S Evans St","Greenville","NC-27834","(252) 355-8020","Greenville NC","3892","FDC","07/24/96","","",""
"1023","Park & Tyrone","P-Fresh","4450 Park St N","Saint Petersburg","FL-33709","(727) 548-0400","Tampa-St. Petersburg-Clearwater","3892","FDC","07/24/96","","",""
"1024","Lombard","P-Fresh","60 Yorktown Shopping Ctr","Lombard","IL-60148","(630) 495-9560","Chicago-Joliet-Naperville","3880","FDC","10/02/96","","",""
"1027","Camarillo","P-Fresh","209 W Ventura Blvd","Camarillo","CA-93010","(805) 384-0040","Oxnard-Thousand Oaks-Ventura","3899","FDC","07/24/96","","","04/13/18"
"1028","West Covina","P-Fresh","2831 E Eastland Ctr Dr","West Covina","CA-91791","(626) 859-0221","Los Angeles-Long Beach-Anaheim","3899","FDC","10/02/96","","",""
"1029","Encinitas","P-Fresh","1010 N El Camino Real","Encinitas","CA-92024","(760) 633-1406","San Diego-Carlsbad-San Marcos","3899","FDC","10/02/96","","",""
"1030","Memphis NE","P-Fresh","7989 US Highway 64","Memphis","TN-38133","(901) 383-1649","Memphis","3892","FDC","07/24/96","","",""
"1031","Springfield","P-Fresh","1825 E Primrose St","Springfield","MO-65804","(417) 889-1511","Springfield MO","3897","FDC","03/06/96","","",""
"1032","Irving North","P-Fresh","7845 N Macarthur Blvd","Irving","TX-75063","(972) 506-9924","Dallas-Fort Worth-Arlington","3897","FDC","10/07/98","","",""
"1033","Baldwin Park","P-Fresh","3100 Baldwin Park Blvd","Baldwin Park","CA-91706","(626) 851-9404","Los Angeles-Long Beach-Anaheim","3899","FDC","07/23/97","","",""
"1034","Santa Fe","P-Fresh","3550 Zafarano Dr","Santa Fe","NM-87507","(505) 471-9600","Santa Fe","3897","FDC","10/08/97","","",""
"1035","St Peters","P-Fresh","6241 Mid Rivers Mall Dr","Saint Peters","MO-63304","(636) 939-9433","St. Louis","3895","FDC","10/02/96","","",""
"1036","Lake Zurich","P-Fresh","555 S Rand Rd","Lake Zurich","IL-60047","(847) 726-1174","Chicago-Joliet-Naperville","3880","FDC","10/08/97","","",""
"1037","Springdale","P-Fresh","900 E Kemper Rd","Springdale","OH-45246","(513) 671-8555","Cincinnati-Middletown","3880","FDC","07/21/99","","",""
"1038","North Miami","P-Fresh","14075 Biscayne Blvd","North Miami Beach","FL-33181","(305) 944-5341","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/02/96","","",""
"1039","Dadeland","P-Fresh","8350 S Dixie Hwy","Miami","FL-33143","(305) 668-0262","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/30/96","","",""
"1040","Vista","P-Fresh","1751 University Dr","Vista","CA-92083","(760) 941-0220","San Diego-Carlsbad-San Marcos","3899","FDC","03/05/97","","",""
"1050","Vero Beach","P-Fresh","5800 20th St","Vero Beach","FL-32966","(772) 778-0376","Sebastian-Vero Beach","3892","FDC","10/02/96","","",""
"1051","Gandy","P-Fresh","3625 W Gandy Blvd","Tampa","FL-33611","(813) 835-8333","Tampa-St. Petersburg-Clearwater","3892","FDC","10/02/96","","",""
"1052","Wyoming","P-Fresh","5455 Clyde Park Ave SW","Wyoming","MI-49509","(616) 249-1008","Grand Rapids-Wyoming","3880","FDC","10/02/96","","",""
"1053","Merritt Island","P-Fresh","250 Crockett Blvd","Merritt Island","FL-32953","(321) 452-1014","Palm Bay-Melbourne-Titusville","3892","FDC","10/02/96","","",""
"1057","Orchard Park","P-Fresh","5622 Amanda Ln","Orchard Park","NY-14127","(716) 821-9511","Buffalo-Niagara Falls","3880","FDC","10/08/97","","",""
"1058","Columbus Central","P-Fresh","1717 Olentangy River Rd","Columbus","OH-43212","(614) 298-1070","Columbus OH","3880","FDC","03/05/97","","",""
"1059","Nashville East","P-Fresh","3171 Lebanon Pike","Nashville","TN-37214","(615) 889-4734","Nashville-Davidson--Murfreesboro--Franklin","3880","FDC","03/05/97","","",""
"1060","Madison West","P-Fresh","201 Junction Rd","Madison","WI-53717","(608) 827-8800","Madison WI","3895","FDC","03/05/97","","",""
"1061","Austin SW","P-Fresh","5300 S Mo Pac Expy","Austin","TX-78749","(512) 892-5535","Austin-Round Rock-San Marcos","3897","FDC","03/05/97","","",""
"1063","Carmel","P-Fresh","1600 E 151st Street","Carmel","IN-46032","(317) 815-0560","Indianapolis-Carmel","3880","FDC","03/05/97","","",""
"1065","Rockwall","P-Fresh","850 Steger Towne Rd","Rockwall","TX-75032","(972) 772-0894","Dallas-Fort Worth-Arlington","3897","FDC","07/23/97","","",""
"1066","Round Rock","P-Fresh","121 Louis Henna Blvd","Round Rock","TX-78664","(512) 246-7677","Austin-Round Rock-San Marcos","3897","FDC","07/23/97","","",""
"1068","Owatonna","P-Fresh","301 Park Dr","Owatonna","MN-55060","(507) 451-1882","Owatonna","3895","FDC","03/05/97","","",""
"1069","Madison East","P-Fresh","4301 Lien Rd","Madison","WI-53704","(608) 244-4527","Madison WI","3895","FDC","07/23/97","","",""
"1070","Waukegan","P-Fresh","3050 N Lewis Ave","Waukegan","IL-60087","(847) 599-9069","Chicago-Joliet-Naperville","3880","FDC","03/05/97","","",""
"1071","Springhurst","P-Fresh","4101 Towne Center Dr","Louisville","KY-40241","(502) 326-9185","Louisville/Jefferson County","3880","FDC","07/23/97","","",""
"1072","Columbus NE","P-Fresh","4199 Morse Xing","Columbus","OH-43219","(614) 471-2154","Columbus OH","3880","FDC","07/23/97","","",""
"1073","Carrollton","GM Store","1129 S Park St","Carrollton","GA-30117","(770) 838-9221","Atlanta-Sandy Springs-Marietta","3892","FDC","07/23/97","","",""
"1074","Aventura","P-Fresh","21265 Biscayne Blvd","Aventura","FL-33180","(305) 933-4616","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","07/22/98","","",""
"1075","Cutler Ridge","P-Fresh","20500 SW 112th Ave","Miami","FL-33189","(305) 235-0839","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/08/97","","",""
"1077","Winston-Salem North","P-Fresh","5420 University Pkwy","Winston Salem","NC-27105","(336) 744-7880","Winston-Salem","3892","FDC","10/08/97","","",""
"1078","Greensboro South","P-Fresh","1212 Bridford Pkwy","Greensboro","NC-27407","(336) 856-1066","Greensboro-High Point","3892","FDC","10/08/97","","",""
"1079","High Point","GM Store","1050 Mall Loop Rd","High Point","NC-27262","(336) 884-5222","Greensboro-High Point","3892","FDC","10/08/97","","",""
"1080","Raleigh Hwy 70","P-Fresh","4841 Grove Barton Rd","Raleigh","NC-27613","(919) 785-1803","Raleigh-Cary","3892","FDC","07/23/97","","",""
"1081","NE Charlotte","P-Fresh","8120 University City Blvd","Charlotte","NC-28213","(704) 599-6332","Charlotte-Gastonia-Rock Hill","3892","FDC","07/23/97","","",""
"1086","Winston-Salem South","P-Fresh","1040 Hanes Mall Blvd","Winston Salem","NC-27103","(336) 774-9687","Winston-Salem","3892","FDC","07/22/98","","",""
"1087","Charlotte Stonecrest","P-Fresh","7860 Rea Rd","Charlotte","NC-28277","(704) 542-1856","Charlotte-Gastonia-Rock Hill","3892","FDC","10/08/97","","",""
"1090","Augusta","P-Fresh","235 Robert C Daniel Jr Pkwy","Augusta","GA-30909","(706) 667-6368","Augusta-Richmond County","3892","FDC","10/08/97","","",""
"1091","Fields Ertel","P-Fresh","9841 Waterstone Blvd","Cincinnati","OH-45249","(513) 677-1888","Cincinnati-Middletown","3880","FDC","10/08/97","","",""
"1092","Beechmont Area","P-Fresh","8680 Beechmont Ave","Cincinnati","OH-45255","(513) 474-6006","Cincinnati-Middletown","3880","FDC","10/08/97","","",""
"1094","Lexington SE","P-Fresh","1940 Pavillon Way","Lexington","KY-40509","(859) 263-7448","Lexington-Fayette","3880","FDC","10/08/97","","",""
"1095","Minneapolis NE","P-Fresh","1650 New Brighton Blvd","Minneapolis","MN-55413","(612) 781-7033","Minneapolis-St. Paul-Bloomington","3895","FDC","10/08/97","","",""
"1096","Winona","GM Store","860 Mankato Ave","Winona","MN-55987","(507) 452-7006","Winona","3895","FDC","10/08/97","","",""
"1100","Thousand Oaks","P-Fresh","2705 Teller Rd","Thousand Oaks","CA-91320","(805) 480-9114","Oxnard-Thousand Oaks-Ventura","3899","FDC","07/22/98","","",""
"1101","Florissant","P-Fresh","2341 N Highway 67","Florissant","MO-63033","(314) 831-8000","St. Louis","3895","FDC","10/08/97","","",""
"1102","Brentwood","P-Fresh","25 Brentwood Promenade Ct","Brentwood","MO-63144","(314) 918-9500","St. Louis","3895","FDC","03/04/98","","",""
"1104","Garner","P-Fresh","2700 Timber Dr","Garner","NC-27529","(919) 772-9065","Raleigh-Cary","3892","FDC","10/08/97","","",""
"1106","Cobb NE","GM Store","3040 Shallowford Rd","Marietta","GA-30062","(770) 321-8545","Atlanta-Sandy Springs-Marietta","3892","FDC","10/08/97","","",""
"1107","Wilmington","P-Fresh","4711 New Centre Dr","Wilmington","NC-28405","(910) 395-5057","Wilmington NC","3892","FDC","03/04/98","","",""
"1110","Greenacres","P-Fresh","5900 Lake Worth Rd","Greenacres","FL-33463","(561) 963-3382","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","03/04/98","","",""
"1112","Willoughby","P-Fresh","36195 Euclid Ave","Willoughby","OH-44094","(440) 975-1922","Cleveland-Elyria-Mentor","3880","FDC","03/04/98","","",""
"1113","Iowa City","P-Fresh","1441 Coral Ridge Ave","Coralville","IA-52241","(319) 351-5150","Iowa City","3895","FDC","07/22/98","","",""
"1114","Little Rock West","P-Fresh","12700 Chenal Pkwy","Little Rock","AR-72211","(501) 217-0200","Little Rock-North Little Rock-Conway","3897","FDC","03/04/98","","",""
"1115","Conroe","P-Fresh","503 I 45 N","Conroe","TX-77304","(936) 760-2663","Houston-Sugar Land-Baytown","3897","FDC","03/04/98","","","04/13/18"
"1116","Grand Prairie","P-Fresh","554 W Interstate 20","Grand Prairie","TX-75052","(972) 642-4719","Dallas-Fort Worth-Arlington","3897","FDC","03/04/98","","",""
"1117","Rio Rancho","GM Store","4225 Crestview Dr","Rio Rancho","NM-87124","(505) 994-2820","Albuquerque","3897","FDC","03/04/98","","",""
"1120","Paso Robles","P-Fresh","2305 Theatre Dr","Paso Robles","CA-93446","(805) 227-0105","San Luis Obispo-Paso Robles","3899","FDC","03/04/98","","",""
"1124","Tomball Parkway","P-Fresh","21515 Tomball Pkwy","Houston","TX-77070","(281) 655-1427","Houston-Sugar Land-Baytown","3897","FDC","10/07/98","","",""
"1125","Golf Mills","P-Fresh","239 Golf Mill Ctr","Niles","IL-60714","(847) 768-9217","Chicago-Joliet-Naperville","3880","FDC","10/07/98","","",""
"1126","Murfreesboro","P-Fresh","1851 Old Fort Pkwy","Murfreesboro","TN-37129","(615) 907-2977","Nashville-Davidson--Murfreesboro--Franklin","3880","FDC","07/22/98","","",""
"1127","Benton Harbor","GM Store","960 Fairplain Dr","Benton Harbor","MI-49022","(269) 925-1205","Niles-Benton Harbor","3880","FDC","07/22/98","02/03/18","",""
"1128","Beavercreek","P-Fresh","2490 N Fairfield Rd","Beavercreek","OH-45431","(937) 431-8660","Dayton","3880","FDC","07/22/98","","",""
"1129","Huber Heights","P-Fresh","5700 Executive Blvd","Huber Heights","OH-45424","(937) 233-0108","Dayton","3880","FDC","07/22/98","","",""
"1131","St Petersburg Gateway","P-Fresh","8151 Dr Martin Luther King St N","Saint Petersburg","FL-33702","(727) 576-2735","Tampa-St. Petersburg-Clearwater","3892","FDC","03/03/99","","",""
"1140","Rancho San Diego","P-Fresh","2911 Jamacha Rd","El Cajon","CA-92019","(619) 660-2948","San Diego-Carlsbad-San Marcos","3899","FDC","10/07/98","","",""
"1141","Phoenix North Central","P-Fresh","2727 W Agua Fria Fwy","Phoenix","AZ-85027","(623) 869-8070","Phoenix-Mesa-Glendale","3899","FDC","07/22/98","","",""
"1144","Coon Rapids","P-Fresh","3300 124th Ave NW","Coon Rapids","MN-55433","(763) 323-2931","Minneapolis-St. Paul-Bloomington","3895","FDC","10/07/98","","",""
"1157","Henrietta","P-Fresh","2325 Marketplace Dr","Rochester","NY-14623","(585) 424-3370","Rochester NY","3880","FDC","10/07/98","","",""
"1160","Altoona","GM Store","153 Sierra Dr","Altoona","PA-16601","(814) 949-3592","Altoona","3880","FDC","10/07/98","","",""
"1163","Ft Lauderdale","P-Fresh","3200 N Federal Hwy","Fort Lauderdale","FL-33306","(954) 390-7992","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/06/99","","",""
"1164","Austell","GM Store","4125 Austell Rd","Austell","GA-30106","(678) 945-4550","Atlanta-Sandy Springs-Marietta","3892","FDC","03/03/99","","",""
"1165","West Marietta","P-Fresh","2535 Dallas Hwy SW","Marietta","GA-30064","(770) 792-7933","Atlanta-Sandy Springs-Marietta","3892","FDC","10/07/98","","",""
"1166","Crystal Lake","P-Fresh","5580 Northwest Hwy","Crystal Lake","IL-60014","(815) 356-9265","Chicago-Joliet-Naperville","3880","FDC","03/03/99","","",""
"1167","Glenview","P-Fresh","2241 Willow Rd","Glenview","IL-60025","(847) 657-0095","Chicago-Joliet-Naperville","3880","FDC","03/03/99","","",""
"1168","Highland Park","P-Fresh","2099 Skokie Valley Rd","Highland Park","IL-60035","(847) 266-8022","Chicago-Joliet-Naperville","3880","FDC","10/07/98","","","04/13/18"
"1169","Horn Lake","GM Store","7255 Interstate Dr","Horn Lake","MS-38637","(662) 349-1585","Memphis","3892","FDC","03/03/99","","",""
"1170","Ames","P-Fresh","320 S Duff Ave","Ames","IA-50010","(515) 663-9500","Ames","3895","FDC","03/03/99","","",""
"1171","Las Vegas Silverado Ranch","P-Fresh","9725 S Eastern Ave","Las Vegas","NV-89183","(702) 914-9555","Las Vegas-Paradise","3899","FDC","07/21/99","","",""
"1172","Douglasville","GM Store","2950 Chapel Hill Rd","Douglasville","GA-30135","(770) 947-5303","Atlanta-Sandy Springs-Marietta","3892","FDC","10/07/98","","",""
"1174","Fergus Falls","GM Store","2300 College Way","Fergus Falls","MN-56537","(218) 736-4360","Fergus Falls","3895","FDC","10/07/98","02/03/18","",""
"1176","Arlington Heights","P-Fresh","1700 E Rand Rd","Arlington Heights","IL-60004","(847) 222-0925","Chicago-Joliet-Naperville","3880","FDC","10/07/98","","","04/13/18"
"1177","Kansas City North","P-Fresh","8420 N Madison Ave","Kansas City","MO-64155","(816) 436-8711","Kansas City","3895","FDC","03/03/99","","",""
"1178","Loveland","GM Store","1725 Rocky Mountain Ave","Loveland","CO-80538","(970) 669-5423","Fort Collins-Loveland","3897","FDC","10/07/98","","",""
"1179","Columbus","GM Store","1591 Bradley Park Dr","Columbus","GA-31904","(706) 321-0831","Columbus GA-AL","3892","FDC","03/03/99","","",""
"1180","Greensboro NW","P-Fresh","2701 Lawndale Dr","Greensboro","NC-27408","(336) 286-2511","Greensboro-High Point","3892","FDC","10/06/99","","",""
"1181","Hickory","P-Fresh","1910 Catawba Valley Blvd SE","Hickory","NC-28602","(828) 267-0032","Hickory-Lenoir-Morganton","3892","FDC","07/21/99","","",""
"1182","Greenville","P-Fresh","1112 Woodruff Rd","Greenville","SC-29607","(864) 286-3689","Greenville-Mauldin-Easley","3892","FDC","03/03/99","","",""
"1185","North St Paul","P-Fresh","2199 Hwy 36 E","North Saint Paul","MN-55109","(651) 779-5986","Minneapolis-St. Paul-Bloomington","3895","FDC","03/03/99","","",""
