1501 E San Marnan Dr,Waterloo,IA,50702,42.4644,-92.3254
8830 Albemarle Rd,Charlotte,NC,28227,35.2092484,-80.6944276
8651 Brier Creek Pkwy,Raleigh,NC,27617,35.9029528,-78.7858859
1771 Dunlawton Ave,Port Orange,FL,32127,29.110243,-81.0288114
10900 Lakeline Mall Dr,Austin,TX,78717,30.4760308,-97.796536
9833 N Alpine Rd,Machesney Park,IL,61115,42.355012,-89.0332195
5775 Sunnybrook Dr,Sioux City,IA,51106,42.4537,-96.334
750 S Randall Rd,Algonquin,IL,60102,42.1622689,-88.3386563
14070 Cedar Rd,University Heights,OH,44118,41.5012083,-81.5952832
4247 S Mooney Blvd,Visalia,CA,93277,36.2913,-119.3137
4301 E Virginia Ave,Glendale,CO,80246,39.7076,-104.93745991089942
115 River Hills Rd,Asheville,NC,28805,35.573362,-82.5224288
102 Richmond Ranch Rd,Texarkana,TX,75503,33.5118,-94.1339
3702 Ranch Rd 620 S,Bee Cave,TX,78738,30.31704695344679,-97.94984898448227
4400 Centerplace Dr,Greeley,CO,80634,40.3944127,-104.7499939
608 W Main St,American Fork,UT,84003,40.3787591,-111.8158452
910 Eastlake Pkwy,Chula Vista,CA,91914,32.6347628,-116.970685
2295 N Imperial Ave,El Centro,CA,92243,32.8074,-115.5699
2747 Gulf To Bay Blvd,Clearwater,FL,33759,27.9586381,-82.7244949
800 Commons Pl,Manhattan,KS,66503,39.1729,-96.6054
1040 Timber Dr E,Garner,NC,27529,35.6874752,-78.5796287
2576 Berryhill Rd,Montgomery,AL,36117,32.3605244,-86.1600235
7900 Old Wake Forest Rd,Raleigh,NC,27616,35.8662613,-78.5681413
2800 Meadowbrook Mall,Bridgeport,WV,26330,39.3498,-80.3178
7250 Rivers Ave,North Charleston,SC,29406,32.9405341,-80.0405432
11990 Business Park Blvd N,Champlin,MN,55316,45.1726655,-93.3884192
1500 109th Ave NE,Blaine,MN,55449,45.1679,-93.2321
14333 Hwy 13,Savage,MN,55378,44.8632558,-93.1739374
1931 Campus Ave,Upland,CA,91784,34.1331896,-117.6407337
739 N Highway 67,Cedar Hill,TX,75104,32.5107959,-97.0190609
1801 W Bay Area Blvd,Webster,TX,77598,29.537,-95.1559
3425 W Frye Rd,Chandler,AZ,85226,33.2959616,-111.8998086
1201 W 136th St,Kansas City,MO,64145,38.8779,-94.5318076923077
8282 Golden Link Blvd,Northfield,OH,44067,41.3123,-81.5235
8101 W 151st,Overland Park,KS,66223,38.8544,-94.6803598540146
2755 Canyon Springs Pkwy,Riverside,CA,92507,33.9353569,-117.288719
475 N Germantown Pkwy,Cordova,TN,38018,35.13877996745742,-89.7957019078612
3424 College Ave,San Diego,CA,92115,32.7721674,-117.0703279
1300 E 86th St Ste 35,Indianapolis,IN,46240,39.9125,-86.1384
3730 Belt Line Rd,Addison,TX,75001,32.9531,-96.85455
3227 SE Military Dr,San Antonio,TX,78223,29.3535326,-98.4360617
6331 Roosevelt Blvd,Jacksonville,FL,32244,30.2355956,-81.6958194
4005 US Highway 98 N,Lakeland,FL,33809,28.2443107,-82.0868099
8315 N Rockwell Ave,Oklahoma City,OK,73132,35.5558605,-97.6395117
4160 Town Center Rd,Sherman,TX,75092,33.6733,-96.6141
9615 E Old Spanish Trl,Tucson,AZ,85748,32.2048,-110.7838
78935 US Hwy 111,La Quinta,CA,92253,33.4274,-115.8318
27320 W Lugonia Ave,Redlands,CA,92374,34.0703,-117.2153
694 Fairview Rd,Simpsonville,SC,29680,34.5987564,-82.2290343
4037 Durham Chapel Hill Blvd,Durham,NC,27707,35.9545,-78.9533
13301 Gateway Center Dr,Gainesville,VA,20155,38.79458889976555,-77.6094749868734
1200 Edwards Ferry Rd,Leesburg,VA,20176,39.1155649,-77.5210442
69320 Highway 21,Covington,LA,70433,30.439876975414343,-90.14602302458566
3100 Highway 365 Ste 90,Port Arthur,TX,77642,29.958,-93.8919
2966 E 3rd St,Bloomington,IN,47401,39.164,-86.49426666666666
4433 S Pulaski Rd,Chicago,IL,60632,41.8128576,-87.721993
4085 State Highway 28,Sheboygan Falls,WI,53085,43.7174,-87.8213
1111 Brook Forest Ave,Shorewood,IL,60404,41.527,-88.1989
7601 Kingery Hwy,Willowbrook,IL,60527,41.7452,-87.9438
"7100 Santa Monica Blvd, STE 201",West Hollywood,CA,90046,34.017683,-118.4990042
4050 N Harlem Ave,Norridge,IL,60706,41.9624789,-87.8105526
1154 S Clark St,Chicago,IL,60605,41.8682509,-87.6310916
501 Elsinger Blvd,Conway,AR,72032,35.089811389197465,-92.41260843912404
4191 The Circle at North Hills St,Raleigh,NC,27609,35.8363503,-78.6423132
25901 Highway 290,Cypress,TX,77429,29.9791,-95.7164
1501 Miller Park Way,West Milwaukee,WI,53214,43.0152837,-87.9693778
530 Randall Rd,South Elgin,IL,60177,42.0606272,-88.3515133
5405 Mills Civic Pkwy,West Des Moines,IA,50266,41.5609306,-93.7790149
1400 E Ireland Rd,South Bend,IN,46614,41.6292,-86.2284
28201 Diehl Rd,Warrenville,IL,60555,41.800778,-88.1696039
14302 FM 2920 Rd,Tomball,TX,77377,30.0913256,-95.6395151
2140 E Baseline Rd,Phoenix,AZ,85042,33.3790424,-112.0342849
140 N 12th Ave,Hanford,CA,93230,36.3239324,-119.6759975
325 New Byhalia Rd,Collierville,TN,38017,35.0501271,-89.6909776
23710 Westheimer Pkwy,Katy,TX,77494,29.7409266,-95.7397252
14065 Abercorn St,Savannah,GA,31419,31.9843227,-81.1744973
1865 N National Rd,Columbus,IN,47201,39.218305739106476,-85.88550765214197
3100 W IL Route 60,Mundelein,IL,60060,42.2842274,-88.0444423
8005 Calumet Ave,Munster,IN,46321,41.6098967,-87.6154086
919 Highway D,Osage Beach,MO,65065,38.1275,-92.65086235020755
4795 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34746,28.3474837,-81.6568751
3000 E Highland Dr Ste A,Jonesboro,AR,72401,35.8211,-90.6689
170 Promenade Blvd,Flowood,MS,39232,32.3431198,-90.0610092
13740 Beach Blvd,Jacksonville,FL,32224,30.2842507,-81.4584455
200 NW John Jones Dr,Burleson,TX,76028,32.5235733,-97.3494071
6090A Garners Ferry Rd,Columbia,SC,29209,33.9596,-80.9391
6525 W Diversey Ave,Chicago,IL,60707,41.9300433,-87.7897494
8989 S Howell Ave,Oak Creek,WI,53154,42.882073,-87.915376
10445 Reed St,Westminster,CO,80021,39.8864526,-105.0791073
1201 Beaver Creek Commons Dr,Apex,NC,27502,35.7448782,-78.8777868
6119 Stellhorn Rd,Fort Wayne,IN,46815,41.12046280909499,-85.06399674658002
8455 N Wickham Rd,Melbourne,FL,32940,28.1991,-80.7818
10155 Okeechobee Blvd,West Palm Beach,FL,33411,26.7113524,-80.2025447
1441 W 17th St,Santa Ana,CA,92706,33.6355928,-117.9306908
6025 Wade Hampton Blvd,Taylors,SC,29687,34.935307247026635,-82.27787536010943
3414 8th St SW,Altoona,IA,50009,41.6441,-93.4905
4341 Feedwire Rd,Dayton,OH,45440,39.6588469,-84.1047793
500 N Congress Ave,Lake Park,FL,33403,26.8051557,-80.0828421
7575 Maple St,Wichita,KS,67209,37.6798,-97.43114458333334
10800 E 21st St N,Wichita,KS,67206,37.7233,-97.2161
2727 N Maize Rd,Wichita,KS,67205,37.735708378378376,-97.4627
3369 Princeton Rd,Hamilton,OH,45011,39.3875431,-84.504147
5001 University Towne Center Dr,Morgantown,WV,26501,39.634,-80.0368
1001 Sutton Rd,Streamwood,IL,60107,42.1535469,-88.2073081
355 W Mound Rd,Decatur,IL,62526,39.8903857,-88.9587412
1272 Town And Country Crossing Dr,Chesterfield,MO,63017,38.6204628,-90.5178659
11220 FM 2222,Austin,TX,78730,30.3703,-97.8362
15272 Summit Ave,Fontana,CA,92336,34.1522227,-117.4724384
5110 S Power Rd,Mesa,AZ,85212,33.3232513,-111.6895252
3931 S Gilbert Rd,Gilbert,AZ,85297,33.278616,-111.7864571
12471 Limonite Ave,Mira Loma,CA,91752,33.974953,-117.5900654
1316 N Highway 77,Waxahachie,TX,75165,32.4217688,-96.8377962
3064 Columbia Ave,Franklin,TN,37064,35.8926444,-86.8808399
1275 Caroline St NE,Atlanta,GA,30307,33.7572664,-84.3489399
1201 WP Ball Blvd,Sanford,FL,32771,28.8136,-81.325
2900 Little Rd,Trinity,FL,34655,28.2009001,-82.663929
4211 Trueman Blvd,Hilliard,OH,43026,40.0494652,-83.1262015
10025 E Highland Rd,Howell,MI,48843,42.6331,-83.753
3955 E Broad St,Whitehall,OH,43213,39.961965,-83.0009218
3700 Bradfordville Rd,Tallahassee,FL,32309,30.5609434,-84.2152324
4567 River City Dr,Jacksonville,FL,32246,30.2596425,-81.5245058
300 Meyerland Plaza Mall,Houston,TX,77096,29.6871136,-95.4619848
7400 S Gartrell Rd,Aurora,CO,80016,39.5812116,-104.7216326
5201 N Belt Hwy Ste H,St. Joseph,MO,64506,39.81318408521303,-94.8152
55 Graceland Blvd,Columbus,OH,43214,40.0652943,-83.0212324
8223 State Highway 151,San Antonio,TX,78245,29.4387715,-98.649727
1601 Kingsdale Ave,Redondo Beach,CA,90278,33.8688268,-118.357585
122 E Interstate 20,Weatherford,TX,76087,32.74339835937165,-97.66467226878972
1021 W University Ste B3,Georgetown,TX,78628,30.2324,-97.7575
780 Old Hickory Blvd,Brentwood,TN,37027,36.0375,-86.7855186248062
6604 Lake Worth Blvd,Lake Worth,TX,76135,32.8078,-97.4168
6636 N 73rd Plz,Omaha,NE,68122,41.3205169,-96.0268361
15 McKenna Rd,Arden,NC,28704,35.4474,-82.5348
5120 28th St SE,Grand Rapids,MI,49512,42.9084135,-85.541172
1925 Marketplace Dr SE,Caledonia,MI,49316,42.8448,-85.6248
24646 Brookpark Rd,North Olmsted,OH,44070,41.4199133,-81.8947217
15614 Whittwood Ln,Whittier,CA,90603,33.943191,-117.9961184
8999 Balboa Blvd,Northridge,CA,91325,34.233531,-118.5027466
5071 Kipling St,Wheat Ridge,CO,80033,39.7882304,-105.1130878
5800 S University Dr,Davie,FL,33328,26.0486884,-80.2508871
10001 Commons St,Lone Tree,CO,80124,39.5351089,-104.8843195
2000 Bunker Lake Blvd NW,Andover,MN,55304,45.2199,-93.32025541871921
20700 S Avalon Blvd Ste 700,Carson,CA,90746,33.8447972,-118.2626308
4223 Washington Rd,Evans,GA,30809,33.52788585243474,-82.12201438932607
2370 E Lincoln Hwy,New Lenox,IL,60451,41.50738571428572,-87.91324285714285
110 W Meadows Dr,Glenwood Springs,CO,81601,39.5555092,-107.3436425
19105 Golden Valley Rd,Santa Clarita,CA,91387,34.3943062,-118.4646094
6100 Paseo Del Norte NE,Albuquerque,NM,87113,35.1725425,-106.5821489
3770 N Goldenrod Rd,Winter Park,FL,32792,28.5958424,-81.2876848
3100 Fairlane Dr,Allen Park,MI,48101,42.2957,-83.1957
101 N Cattlemen Rd,Sarasota,FL,34243,27.3867567,-82.4585358
7300 191st St,Tinley Park,IL,60487,41.5487881,-87.5482157
100 Perimeter Center Pl,Atlanta,GA,30346,33.9290289,-84.3414575
1475 University Dr,Burlington,NC,27215,36.0665418,-79.5200935
1544 N Dale Mabry Hwy,Tampa,FL,33607,27.956683,-82.5093554
5901 Douglas Ave,Des Moines,IA,50322,41.6301435,-93.7004096
301 Carroll St,Fort Worth,TX,76107,32.7534134,-97.3553178
11501 W 97th St,Overland Park,KS,66214,38.950481,-94.7199218
1980 Lincoln Way E,Massillon,OH,44646,40.7992151,-81.4981825
1750 Robert St S,West St Paul,MN,55118,44.9196,-93.0807
9885 Wicker Ave,Saint John,IN,46373,41.43794191919192,-87.4702
9882 Adams Ave,Huntington Beach,CA,92646,33.8484737,-118.0804626
7930 Northfield Blvd,Denver,CO,80238,40.0207,-105.1181
5579 Highway 153,Hixson,TN,37343,35.1460728,-85.2522151
6143 U S Highway 98 Ste 80,Hattiesburg,MS,39402,31.3337,-89.4192
2625 Peachtree Pkwy,Suwanee,GA,30024,34.0916,-84.1697
5405 Washington Pike,Knoxville,TN,37918,36.03526391295213,-83.88820826114362
716 N US Highway 441,The Villages,FL,32159,28.9584975,-81.962686
10000 Gulf Center Dr,Fort Myers,FL,33913,26.4840362,-81.7873629
7305 SE 29th St,Midwest City,OK,73110,35.4367753,-97.3961079
17450 US Highway 441,Mount Dora,FL,32757,28.8200001,-81.668587
2415 Tarpon Bay Blvd,Naples,FL,34119,26.2698502,-81.740814
7150 US 19 N,Pinellas Park,FL,33781,27.8373224,-82.6845549
5900 State Rd 7,Lake Worth,FL,33449,26.59227644658655,-80.20537557711587
6801 FM 1960 Rd W,Houston,TX,77069,29.9681857,-95.5307959
10201 Hagen Ranch Rd,Boynton Beach,FL,33437,26.525343,-80.1656267
1125 Veterans Pkwy,Clarksville,IN,47129,38.3285,-85.736
8210 Renaissance Pkwy,Durham,NC,27713,35.9012,-78.95924563758389
4144 Buckeye Pkwy,Grove City,OH,43123,39.8554621,-83.0548169
2901 W Highway 74,Monroe,NC,28110,34.980410298821596,-80.4837877090344
288 Mt Nebo Pointe Dr,Pittsburgh,PA,15237,40.5356928,-80.0685525
1940 W 33rd St,Chicago,IL,60608,41.8361295,-87.6740464
2112 W Peterson Ave,Chicago,IL,60659,41.9912528,-87.6824519
9841 Northlake Centre Pkwy,Charlotte,NC,28216,35.3623,-80.8538
800 Broadview Village Sq,Broadview,IL,60155,41.855122,-87.8508425
7530 Orangethorpe Ave,Buena Park,CA,90621,33.8659233,-117.8093899
1450 S Yuma Palms Pkwy,Yuma,AZ,85365,32.7016032,-114.6052775
1235 Point Mallard Pkwy SE,Decatur,AL,35601,34.5449,-86.9294
853 Harbor Blvd,Destin,FL,32541,30.3904764,-86.4816163
8100 E Broad St,Reynoldsburg,OH,43068,39.9880638,-82.7851587
4120 W 95th St,Oak Lawn,IL,60453,41.7209287,-87.7256233
2001 Millerville Rd,Baton Rouge,LA,70816,30.4411952,-91.022224
9870 Rea Rd,Charlotte,NC,28277,35.0374826,-80.8084807
3378 Cobb Pkwy NW,Acworth,GA,30101,34.036881636977576,-84.68684491093273
3599 W Hillsboro Blvd,Deerfield Beach,FL,33442,26.3196702,-80.1515977
2580 Shearn St,Houston,TX,77007,29.7743131,-95.3848361
9010 N 121st East Ave,Owasso,OK,74055,36.284550490597155,-95.84084377793056
1200 Branson Hills Pkwy,Branson,MO,65616,36.6707,-93.2263
87 Wagner Rd,Monaca,PA,15061,40.7468923,-80.0589694
1515 County Road B W,Roseville,MN,55113,45.0122,-93.1512
7955 Highway N,Dardenne Prairie,MO,63368,38.7658,-90.74148333333333
3255 Owen Rd,Fenton,MI,48430,42.789728571428576,-83.73607142857144
6321 McKee Rd,Fitchburg,WI,53719,43.0157,-89.4858
1628 Highwoods Blvd,Greensboro,NC,27410,36.11289651162791,-79.87883837209301
1750 W 37th St,Hialeah,FL,33012,25.8538448,-80.3176555
1000 Shoppes at Midway Dr,Knightdale,NC,27545,35.7980151,-78.5097811
1910 Bob Bullock Loop,Laredo,TX,78043,27.5053,-99.4485
20877 Hall Rd,Macomb,MI,48044,42.629,-82.91378461538461
8931 Route 30,North Huntingdon,PA,15642,40.320278552481035,-79.69120786472187
1040 Dale Mabry Hwy,Lutz,FL,33548,28.173637,-82.4709369
1183 Williams Reserve Blvd,Wadsworth,OH,44281,41.040644,-81.6907779
1401 Johnson Ferry Rd,Marietta,GA,30062,33.983716795458456,-84.4271
2800 N Sutton Rd,HoffMan Estates,IL,60192,42.0741566,-88.1937233
11525 Parkway Plaza Dr,South Jordan,UT,84095,40.5407,-111.9803
7200 Dodge St,Omaha,NE,68114,41.2608336,-96.0253055
401 S Mount Juliet Rd Ste 600,Mount Juliet,TN,37122,36.1641,-86.5148
900 Spectrum Center Dr,Irvine,CA,92618,33.6669,-117.7321
1209 Peachtree Pkwy N,Peachtree City,GA,30269,33.441,-84.588
12830 Walker Branch Dr,Charlotte,NC,28273,35.1003576,-80.9850833
1090 S Main St,Kernersville,NC,27284,36.107751310779335,-80.09889943817146
7900 32nd St N,Oakdale,MN,55128,44.9962184,-92.9460522
375 18th St,Atlanta,GA,30363,33.7924,-84.3965
9785 Jefferson Davis Hwy,Fredericksburg,VA,22407,38.2251407,-77.5013769
8605 Westheimer Rd,Houston,TX,77063,29.7353248,-95.5177217
4040 N Oracle Rd,Tucson,AZ,85705,32.2798308,-110.9760629
8900 State Highway 121,McKinney,TX,75070,33.1288304,-96.7307326
6700 Topanga Canyon Blvd,Canoga Park,CA,91303,34.1921644,-118.6056547
12701 FM 1960 Rd W,Houston,TX,77065,29.9174751,-95.6130899
1801 S Loop 288,Denton,TX,76205,33.1897023,-97.0985513
4400 N State Rd 7,Coral Springs,FL,33073,26.2847594,-80.204174
2370 S Azusa Ave,West Covina,CA,91792,33.9877265,-117.9344304
9830 W Lower Buckeye Rd,Tolleson,AZ,85353,33.4233448,-112.2700699
7779 Jordan Landing Blvd,West Jordan,UT,84084,40.60948888888889,-111.9862
2300 Park Ave,Tustin,CA,92782,33.9405855,-118.0716521
301 E Morrison Rd,Brownsville,TX,78526,25.9626,-97.53667348484849
400 Oxford Exchange Blvd,Oxford,AL,36203,33.5831,-85.8346
3820 Gulf Shores Pkwy,Gulf Shores,AL,36542,30.3039116,-87.6804496
463737 State Rd 200,Yulee,FL,32097,30.5533,-81.8415
1144 State Route 303,Streetsboro,OH,44241,41.2392,-81.35302040816326
4020 Milan Rd,Sandusky,OH,44870,41.4207445,-82.6730446
18855 N Market Place Dr,Aurora,OH,44202,41.3151,-81.3383
25601 Jeronimo Rd,Mission Viejo,CA,92691,33.62178256766467,-117.68294770299399
4100 Blue Diamond Rd,Las Vegas,NV,89139,36.0404142,-115.19507
3150 Business Park Dr,Vista,CA,92081,33.1487338,-117.2338867
3401 Raleigh Road Pkwy W Ste 1A,Wilson,NC,27896,35.7452,-77.9653
6150 Bayfield Pkwy,Concord,NC,28027,35.7319,-80.8737
2539 Piedmont Rd NE,Atlanta,GA,30324,33.8240337,-84.3632829
2195 Hwy 20 SE,Conyers,GA,30013,33.7018,-84.0027
1800 E Rio Salado Pkwy Ste 120,Tempe,AZ,85281,33.4311842,-111.9394496
1800 Orchard Gateway Blvd,North Aurora,IL,60542,41.7980335,-88.3653072
2400 S Telegraph Rd,Bloomfield Hills,MI,48302,42.6039,-83.2926
747 Grand Ave,Diamond Bar,CA,91765,34.0962586,-118.0358797
1447 E 7th St,Monticello,MN,55362,45.2954,-93.7782
2171 Prairie Center Pkwy,Brighton,CO,80601,39.950403386838595,-104.7820460127273
120 Matthew Dr,Uniontown,PA,15401,39.906192201660396,-79.7546
17502 La Cantera Pkwy,San Antonio,TX,78257,29.6063309,-98.5969415
3401 N Miami Ave Ste 100,Miami,FL,33127,25.8084244,-80.194567
8900 Highway 7,Minneapolis,MN,55426,44.935955,-93.3927156
6064 Marsha Sharp Freeway,Lubbock,TX,79407,33.5479994,-101.9527804
4920 Transit Rd,Depew,NY,14043,42.8788446,-78.698986
15300 Grove Circle N,Maple Grove,MN,55369,45.1361581,-93.4753226
600 Kirkwood Mall,Bismarck,ND,58504,46.7996,-100.7848
18287 Collier Ave,Lake Elsinore,CA,92530,33.6889646,-117.3422664
5601 NW 183rd St,Miami Gardens,FL,33055,25.9403293,-80.2913868
14451 Orchard Pkwy,Westminster,CO,80023,39.96226960431334,-104.99384873005963
2600 S 108th St,West Allis,WI,53227,42.9965302,-88.0456493
755 53rd Ave NE,Fridley,MN,55421,45.0644,-93.25294239130434
4801 McKnight Rd Ste 3,Pittsburgh,PA,15237,40.5263639,-80.0087942
7377 Alcoa Rd,Bryant,AR,72022,34.5985,-92.5344
23912 Commercial Dr,Rosenberg,TX,77471,29.544381723187968,-95.75679282445064
30333 Southfield Rd,Southfield,MI,48076,42.51242790697675,-83.2233
15555 Starfish St,Panama City Beach,FL,32413,30.2208486,-85.8711369
650 N Congress Ave,Boynton Beach,FL,33426,26.4722266,-80.0925326
500 Medley Centre Pkwy,Rochester,NY,14622,43.1974744,-77.5744182
1874 Joe Battle Blvd,El Paso,TX,79936,31.7556677,-106.2668047
3801 Coldwater Rd,Fort Wayne,IN,46805,41.111,-85.1351
551 S Hover Rd,Longmont,CO,80501,40.170383464566925,-105.13084173228347
11150 S Twenty Mile Rd,Parker,CO,80134,39.5443,-104.7754
1400 24th Ave NW,Norman,OK,73069,35.2356215,-97.4829707
9670 Prominent Pt,Colorado Springs,CO,80924,38.968,-104.7213
10900 Stadium Pkwy,Kansas City,KS,66111,39.1255,-94.8351
300 Clydesdale Trl,Medina,MN,55340,45.0452,-93.5254
3600 Nolana Ave,McAllen,TX,78504,26.2393,-98.2239
1985 Sheridan Blvd,Edgewater,CO,80214,39.747450561797756,-105.0534
3100 W 117th St,Cleveland,OH,44111,41.4696675,-81.7695611
24890 N Lake Pleasant Pkwy,Peoria,AZ,85383,33.7098863,-112.2752783
3535 Steelyard Dr,Cleveland,OH,44109,41.4477,-81.6944
1300 University Ave W,Saint Paul,MN,55104,44.9537059,-93.1555476
29451 Plymouth Rd,Livonia,MI,48150,42.36897346894755,-83.3339059192918
300 Cabela Dr,Triadelphia,WV,26059,40.0575,-80.6049
3060 Plaza Bonita Rd,National City,CA,91950,32.6566571,-117.0676375
9525 Crosshill Blvd,Jacksonville,FL,32222,30.1989141,-81.8246296
4701 Lakeview Pkwy,Rowlett,TX,75088,32.9088578,-96.5579496
10150 Bloomingdale Ave,Riverview,FL,33578,27.8951217,-82.3329016
16806 N 7th St,Phoenix,AZ,85022,33.6385968,-112.0689713
2427 E Expressway 83,Mission,TX,78572,26.1968,-98.2983
22832 US Highway 281 N,San Antonio,TX,78258,29.4851498,-98.7168844
6814 Charlotte Pike,Nashville,TN,37209,36.1341623132831,-86.88997536799273
5270 S State Highway 360,Grand Prairie,TX,75052,32.64580450014902,-97.06154785396059
900 Metropolitan Ave Ste 2,Charlotte,NC,28204,35.2147707,-80.8344842
4200 E 4th St,Ontario,CA,91764,34.1276559,-117.900873
10720 SW Village Pkwy,Port Saint Lucie,FL,34987,27.2694362,-80.427942
9777 76th St,Pleasant Prairie,WI,53158,42.5672448,-88.1829134
2310 Metropolitan Pkwy,Sterling Heights,MI,48310,42.5658177,-83.0149525
1851 Vernaci Dr,Washington,MO,63090,38.492,-90.7557
20288 US Highway 18,Apple Valley,CA,92307,34.5378521,-117.2565962
3650 Riverpoint Pkwy,Sheridan,CO,80110,39.6459,-105.0114
550 Grandview Crossing Dr,Gibsonia,PA,15044,40.638,-79.9479
4647 Promenade Way,Matteson,IL,60443,41.4995356,-87.7301935
3343 Daniels Rd,Winter Garden,FL,34787,28.5214905,-81.5865837
9600 Westview Dr,Coral Springs,FL,33076,26.2966757,-80.252295
20900 Westgate Mall,Fairview Park,OH,44126,41.4614846,-81.8521066
3055 Columbia Blvd Ste 101,Titusville,FL,32780,28.5519344,-80.8412428
2735 Beene Blvd,Bossier City,LA,71111,32.5601,-93.7151
2754 Legends Pkwy,Prattville,AL,36066,32.4595,-86.3944
1621 S Alameda St,Compton,CA,90220,33.8797579,-118.2194967
250 S Colonial Dr,Alabaster,AL,35007,33.2243194,-86.8043803
5119 Sunset Blvd,Lexington,SC,29072,34.007498935263634,-81.19650212947273
3550 S General Bruce Dr Bldg A100,Temple,TX,76504,31.0928912,-97.3869594
4727 Highway 90,Pace,FL,32571,30.6018555,-87.1264297
2700 W 120th St,Hawthorne,CA,90250,33.9238179,-118.3779166
3092 N Eastman Rd Ste 100,Longview,TX,75605,32.5822,-94.7255
4001 Phoenix Ave,Fort Smith,AR,72903,35.3388,-94.3864
9500 S IH 35 Ste G,Austin,TX,78748,30.1671,-97.824
11627 W Hillsborough Ave,Tampa,FL,33635,28.0156342,-82.6138111
349 S Weber Rd,Romeoville,IL,60446,41.6317,-88.1069
6445 Richfield Pkwy,Richfield,MN,55423,44.8856044,-93.2488786
200 Glynn Isle,Brunswick,GA,31525,31.6095,-81.9112
8201 S 40th St,Lincoln,NE,68516,40.7280799,-96.6653809
200 Westminster Mall,Westminster,CA,92683,33.74508484956335,-118.01478782947257
2195 Glendale Galleria,Glendale,CA,91210,34.1445,-118.2565
16600 Highlands Center Blvd,Bristol,VA,24202,36.6563,-82.2122
27100 Eucalyptus Ave,Moreno Valley,CA,92555,33.9379087,-117.1891715
7000 York Ave S,Edina,MN,55435,44.8753377,-93.3233074
1890 NE Pine Island Rd,Cape Coral,FL,33909,26.6696283,-81.9329587
8040 Mediterranean Dr,Estero,FL,33928,26.4066012,-81.8064358
950 E 33rd St,Signal Hill,CA,90755,33.8163873,-118.1820656
1801 Gulf Fwy,Dickinson,TX,77539,29.6781256,-95.2719683
4611 Maine Ave SE,Rochester,MN,55904,43.9611,-92.4581
9669 Mentor Ave,Mentor,OH,44060,41.6861648,-81.2920237
9900 Sowder Village Sq,Manassas,VA,20109,38.7397804,-77.5324766
16959 Evans Plaza,Omaha,NE,68116,41.2895978,-96.1801755
5057 Harvey St,Muskegon,MI,49444,43.1478553,-86.205179
651 W Sepulveda Blvd,Carson,CA,90745,33.8093573,-118.2858286
11133 Balboa Blvd,Granada Hills,CA,91344,34.2730479,-118.5025382
5601 Belleville Crossing St,Belleville,IL,62226,38.5226,-90.0296
1907 E Victory Dr,Savannah,GA,31404,32.0407068,-81.0687598
2626 E Stone Dr Ste 90,Kingsport,TN,37660,36.54918749065304,-82.49511250934697
5570 Roswell Rd,Sandy Springs,GA,30342,33.9599197,-84.3668316
39739 LBJ Fwy,Dallas,TX,75237,32.6495923,-96.8626919
2025 N Central Expy,Mckinney,TX,75070,33.2203279,-96.6383698
4885 Eldorado Pkwy,Frisco,TX,75033,33.175141,-96.8385648
810 County Road 42 W,Burnsville,MN,55337,44.7488991,-93.2895265
10404 N 43rd Ave,Glendale,AZ,85302,33.580445,-112.1531742
1101 C Bar Ranch Trl Lot #2,Cedar Park,TX,78613,30.5282372,-97.8129365
3530 Wolverine Dr,Montrose,CO,81401,38.443683,-107.868939
11840 S Marshfield Ave,Chicago,IL,60643,41.679039,-87.6650861
1883 Wentzville Pkwy,Wentzville,MO,63385,38.8151,-90.8761
762 Arlington Rdg,Akron,OH,44312,40.984107,-81.4952641
660 N Edwards Blvd,Lake Geneva,WI,53147,42.5659,-88.4573
2195 E Prosperity Ave,Tulare,CA,93274,36.2254,-119.37813691275169
38019 47Th St E,Palmdale,CA,93552,34.5627041,-118.0484298
8000 Oak Point Rd,Amherst,OH,44001,41.4117,-82.2389
5715 N 19th Ave,Phoenix,AZ,85015,33.5208694,-112.0979749
3489 Lowery Pkwy,Fultondale,AL,35068,33.45,-87.0178
32858 FM 2978 Rd,Magnolia,TX,77354,30.214814635491976,-95.5681
7437 S Olympia Ave W,Tulsa,OK,74132,36.05577146487572,-95.92183724295391
1970 Hilliard Rome Rd,Hilliard,OH,43026,40.0197433,-83.1604278
803 Industrial Blvd,Smyrna,TN,37167,35.9776,-86.5707
1033 Crossings Blvd,Spring Hill,TN,37174,36.0362,-86.6349
15880 San Carlos Blvd Ste 101,Fort Myers,FL,33908,26.5101884,-81.945326
5100 E Highway 100,Palm Coast,FL,32164,29.4684,-81.2743
21398 S Ellsworth Loop Rd,Queen Creek,AZ,85142,33.2532176,-111.6443278
5000 Grandview Pkwy,Davenport,FL,33837,28.1158,-81.9887
4570 Frontage Rd NW,Cleveland,TN,37312,35.2273,-84.8601
3699 Hwy 95,Bullhead City,AZ,86442,35.1060316,-114.6010692
9350 Dynasty Dr,Fort Myers,FL,33905,26.6156775,-81.8012382
3200 Rolling Oaks Blvd,Kissimmee,FL,34747,28.3452172,-81.6130943
4466 N Broadway St,Chicago,IL,60640,41.9972005,-87.6609386
201 E Central Texas Expy Ste 300,Harker Heights,TX,76548,31.070848018112393,-97.67341669357471
